,Num_Cells_Strain1,Num_Cells_Strain2,Num_Cells_Strain3,t_deg,k_degA,k_degB,ratioS1,ratioS2,ratioS3_S1,ratioS3_S2,posS1,posS2,posS3,Stability,s1
56,10,3,1,36,0.1,0.3,0.9489105653963883,1.4065576500231962,0.0,0.0,"[[ 121  -16]
 [ 140  -16]
 [  78  -48]
 [ 198  113]
 [  25  199]
 [ -73  128]
 [ -19  138]
 [  13   83]
 [-182   84]
 [-145   33]]","[[  89 -139]
 [ 138  192]
 [ -59  122]]",[[198 113]],0.5,"frozenset({128, 198, 199, 138, -182, 140, 13, 78, -48, 83, 84, 25, 33, -19, -145, -16, 113, -73, 121})"
57,9,6,9,36,0.1,0.3,0.8173945021881345,1.0965961870778431,1.15583158215601,1.0890217513710343,"[[  67  175]
 [  -3   23]
 [  59   28]
 [-110   60]
 [  40  -83]
 [ 146 -185]
 [ -55 -131]
 [ 113   31]
 [ -39    5]]","[[-110  197]
 [ 103  119]
 [ 186   16]
 [-188   86]
 [ -43  181]
 [ 166  -63]]","[[ -55 -131]
 [ 113   31]
 [ -39    5]
 [-110  197]
 [ 103  119]
 [ 186   16]
 [-188   86]
 [ -43  181]
 [ 166  -63]]",0.1,"frozenset({67, 5, -185, -55, -110, 146, 23, -39, 28, 31, 40, -83, 175, 113, -3, 59, 60, -131})"
58,9,7,5,36,0.1,0.3,1.10457364386031,1.0120225209296692,1.200877464409079,1.2444945728643821,"[[ -31  109]
 [  -3  129]
 [ -78  112]
 [  90  -95]
 [  34  -75]
 [ 200 -130]
 [-104 -193]
 [ 110  -74]
 [-190  198]]","[[  63 -167]
 [  97  179]
 [ 100 -158]
 [  -2  168]
 [ -85  -88]
 [-106  -18]
 [ -42  -26]]","[[ 110  -74]
 [-190  198]
 [  63 -167]
 [  97  179]
 [ 100 -158]]",0.9,"frozenset({129, -190, 198, 200, -104, 90, -31, -95, 34, 109, 110, 112, -78, -75, -74, -3, -130, -193})"
59,8,9,10,36,0.1,0.3,0.9548063427290256,1.0968190048335082,0.9888058963049962,1.0070321828935322,"[[  87  -48]
 [ -96 -112]
 [   1 -170]
 [-168  143]
 [-181  191]
 [ -27  -51]
 [  27  -15]
 [  27  -42]]","[[ 190 -116]
 [ 190   49]
 [ -47   62]
 [-132   36]
 [-171 -101]
 [  49  -50]
 [ -31  101]
 [  34  181]
 [-124 -101]]","[[ 190   49]
 [ -47   62]
 [-132   36]
 [-171 -101]
 [  49  -50]
 [ -31  101]
 [  34  181]
 [-124 -101]
 [  52  -12]
 [  65   86]]",1.0,"frozenset({-96, 1, -27, -181, -51, 143, -48, -112, -15, -170, 87, -168, -42, 27, 191})"
60,9,4,10,36,0.1,0.3,1.1914337759073927,0.9176197351213257,1.0948842999335624,1.2569938312980824,"[[ -22  -71]
 [-107   -9]
 [  77   87]
 [  20 -110]
 [  41   -7]
 [-182 -162]
 [ 161 -108]
 [  33   73]
 [-185  186]]","[[-121   53]
 [ 116  -10]
 [  87 -108]
 [  54  -84]]","[[  41   -7]
 [-182 -162]
 [ 161 -108]
 [  33   73]
 [-185  186]
 [-121   53]
 [ 116  -10]
 [  87 -108]
 [  54  -84]
 [-111  -11]]",0.7,"frozenset({-185, 73, -182, 77, -110, 20, -107, -108, 87, -7, -162, 161, 33, 41, -22, -9, -71, 186})"
61,8,6,1,36,0.1,0.3,1.0024138783947316,1.0957719860920494,0.0,0.0,"[[-127 -163]
 [-175 -179]
 [-133  166]
 [ 180 -135]
 [ 100 -112]
 [ 155 -168]
 [  -5   44]
 [ -52   38]]","[[-149 -106]
 [ -74   43]
 [ 188  155]
 [ 136 -177]
 [-193    6]
 [-193   65]]",[[-5 44]],0.0,"frozenset({-127, -52, -179, -112, -175, -168, 155, -163, -133, 100, 166, 38, 44, 180, -135, -5})"
62,1,3,8,36,0.1,0.3,0.0,1.0095412981116736,0.8238361323974098,1.000908622324825,[[-184   84]],"[[-137 -166]
 [ -47   70]
 [ 117  -90]]","[[ 117  -90]
 [  90  187]
 [  78  -87]
 [ 120   -6]
 [-140  -22]
 [ 124  148]
 [ 104  -50]
 [-189   70]]",0.6,"frozenset({-184, 84})"
63,1,10,9,36,0.1,0.3,0.0,0.8088476464697898,0.75333683648588,1.0966666537292438,[[  95 -189]],"[[ -71   60]
 [  23 -146]
 [ -73 -148]
 [  89  -17]
 [ -70   11]
 [ -73    8]
 [ 164   70]
 [  -7  144]
 [ -48    4]
 [ 177 -116]]","[[ 177 -116]
 [ 154   43]
 [  93   67]
 [-177  104]
 [-156   89]
 [  28   67]
 [ 175   77]
 [-180  145]
 [-119  -24]]",0.0,"frozenset({-189, 95})"
64,3,9,9,36,0.1,0.3,1.2097437893909306,0.9359754060402207,0.7954613199445547,0.9847829044315469,"[[ 129 -117]
 [ -68 -196]
 [  83  118]]","[[ 162   59]
 [ -72   91]
 [  30   11]
 [-110 -177]
 [ 172   96]
 [-146   39]
 [-103   -9]
 [ -68  -88]
 [ 137  143]]","[[-103   -9]
 [ -68  -88]
 [ 137  143]
 [-104  -43]
 [ 155   59]
 [ -26   19]
 [ -11  -22]
 [  54   58]
 [-111  172]]",0.1,"frozenset({129, 83, 118, -68, -117, -196})"
65,5,10,8,36,0.1,0.3,1.0655108450434243,1.0113295807050773,1.0881873330192815,1.1245776978002937,"[[-123  -28]
 [-114  -97]
 [ 156   81]
 [ -10  -38]
 [  72  125]]","[[-104  -79]
 [ 112   94]
 [ -28 -142]
 [-129  -56]
 [-113   52]
 [-105  134]
 [-155   39]
 [-146 -127]
 [-136  167]
 [  34  116]]","[[-105  134]
 [-155   39]
 [-146 -127]
 [-136  167]
 [  34  116]
 [ -33  148]
 [ 194  -22]
 [ 152  173]]",0.3,"frozenset({-28, -123, 72, -114, 81, -10, -38, 156, 125, -97})"
66,3,5,3,36,0.1,0.3,1.3206693236078122,1.152423578766481,0.9413637944953972,1.0735266602480456,"[[-73 -92]
 [-73  21]
 [131 -35]]","[[ 152   46]
 [ -75  -92]
 [  22  -78]
 [  17 -121]
 [-106  -10]]","[[  22  -78]
 [  17 -121]
 [-106  -10]]",0.2,"frozenset({131, -92, 21, -73, -35})"
67,6,2,2,36,0.1,0.3,1.146532967859368,1.4095391581314265,0.9077484634633889,0.8675376957760855,"[[-187  107]
 [-117   94]
 [ 187   76]
 [   8  138]
 [ 150 -187]
 [  54 -118]]","[[ 179    0]
 [-142  -36]]","[[187  76]
 [  8 138]]",0.1,"frozenset({-187, 8, 138, 107, -117, 76, -118, 150, 54, 187, 94})"
68,2,2,9,36,0.1,0.3,1.5050328903261854,0.38974109481024355,1.0869842830378122,1.332797122160496,"[[-177  -67]
 [  48  118]]","[[125  31]
 [ 78  90]]","[[ 125   31]
 [  78   90]
 [ 153  146]
 [ -53 -130]
 [ -41    3]
 [ -77   43]
 [-140 -194]
 [ 158  170]
 [-146  133]]",0.0,"frozenset({48, -67, 118, -177})"
69,2,9,4,36,0.1,0.3,1.5477075170579662,1.0585300965421895,1.3702450795531536,1.3985256846387533,"[[-157   93]
 [  41 -147]]","[[ -80  137]
 [  43  141]
 [ -68   29]
 [ -42 -176]
 [  85  111]
 [ -77  112]
 [  25 -200]
 [-156  -91]
 [  25 -183]]","[[-156  -91]
 [  25 -183]
 [ 171  175]
 [-115  130]]",0.1,"frozenset({41, -157, 93, -147})"
70,4,7,9,36,0.1,0.3,1.01606561852924,1.1863311135856784,0.9940000616359769,0.9251943079015639,"[[ 118  119]
 [ 159  -40]
 [ 135 -144]
 [ -48  147]]","[[  88  171]
 [ -88 -145]
 [  89  169]
 [ -90  196]
 [   4 -188]
 [ 132  -69]
 [ 177  178]]","[[ -90  196]
 [   4 -188]
 [ 132  -69]
 [ 177  178]
 [ -11  -85]
 [ -80  -90]
 [  62  -53]
 [   4   71]
 [ -53    1]]",0.6,"frozenset({135, -144, -48, 147, 118, 119, -40, 159})"
71,10,8,4,36,0.1,0.3,1.1066782690051193,1.0307171328668903,1.0771081372027083,1.1193827198625115,"[[ 124   87]
 [-146  -80]
 [-187   91]
 [ 117 -141]
 [-152 -182]
 [ -72   20]
 [   0 -135]
 [ 125   13]
 [ -36 -177]
 [-143  146]]","[[ -56  -36]
 [-158 -174]
 [ -36   71]
 [  17 -175]
 [-134 -131]
 [ 109 -159]
 [ 114  186]
 [ -31 -157]]","[[ -36 -177]
 [-143  146]
 [ -56  -36]
 [-158 -174]]",0.6,"frozenset({0, -187, -182, 13, -177, 146, 20, 87, 91, -36, -152, -146, -80, -143, -141, 117, -72, -135, 124, 125})"
72,10,8,3,36,0.1,0.3,1.0083659399283555,1.0437974472996705,1.3162367341823484,1.1576384219584208,"[[ 170   -7]
 [  55  -67]
 [  72  138]
 [ 181   26]
 [ -77 -140]
 [ 185  -83]
 [ 187   49]
 [-118  -92]
 [ -31 -165]
 [ 187   73]]","[[ 162 -102]
 [ 191   93]
 [ -80  -57]
 [ -57   -3]
 [  56   41]
 [  66  184]
 [-114 -107]
 [ -11 -103]]","[[ -31 -165]
 [ 187   73]
 [ 162 -102]]",0.9,"frozenset({72, 73, 138, -118, 26, -165, -7, -31, -92, 170, -83, 49, -77, -140, 181, 55, 185, 187, -67})"
73,10,10,10,36,0.1,0.3,1.0380822745771665,0.9921344561008242,0.9921344561008244,1.111111111111111,"[[-108  -98]
 [-191  114]
 [-116  -14]
 [-100  190]
 [ 116  -71]
 [ -81   -8]
 [ 136  -89]
 [ -61  -40]
 [  28  135]
 [  43 -174]]","[[ 113  -16]
 [ 157 -100]
 [  78  121]
 [  94   41]
 [ -95 -179]
 [-146 -139]
 [ -29 -153]
 [ -46   13]
 [-175  -53]
 [  97  -38]]","[[ 113  -16]
 [ 157 -100]
 [  78  121]
 [  94   41]
 [ -95 -179]
 [-146 -139]
 [ -29 -153]
 [ -46   13]
 [-175  -53]
 [  97  -38]]",0.5,"frozenset({-191, -61, 135, 136, -116, -174, -108, -40, 28, -100, -98, -89, 43, -81, 114, -14, 116, -8, -71, 190})"
74,10,8,5,36,0.1,0.3,0.9780298658470685,1.0520040682551806,1.0211846265659745,0.9365143539920308,"[[  55 -132]
 [ 174  -92]
 [  40  -65]
 [ 183 -149]
 [  23  126]
 [ -58   39]
 [ 162  182]
 [-131   66]
 [ -23 -145]
 [ -48 -120]]","[[-170  166]
 [  64  -89]
 [  94  -77]
 [ -37  155]
 [ 125  124]
 [  66  -19]
 [-114  152]
 [-161 -137]]","[[ -23 -145]
 [ -48 -120]
 [-170  166]
 [  64  -89]
 [  94  -77]]",0.5,"frozenset({66, -58, -120, -48, 23, 183, 162, -92, 39, 40, -23, -149, 174, -145, 182, 55, -132, -131, 126, -65})"
75,8,4,8,36,0.1,0.3,1.0934523756569485,1.1947052566863985,1.060862867267093,1.110051106355019,"[[ 140   15]
 [ 199  103]
 [-171   48]
 [ 134 -188]
 [ -62  171]
 [ 145    1]
 [ 133   34]
 [-135  -45]]","[[ 177  -12]
 [ 191  108]
 [ -73  170]
 [-144   49]]","[[ -62  171]
 [ 145    1]
 [ 133   34]
 [-135  -45]
 [ 177  -12]
 [ 191  108]
 [ -73  170]
 [-144   49]]",0.3,"frozenset({1, -62, -188, 133, 134, 199, 140, 15, 145, -45, -171, 34, 103, 171, 48, -135})"
76,7,7,9,36,0.1,0.3,1.1625566222026182,0.9221935464864068,0.9529970651349869,1.1211617834986904,"[[-169 -157]
 [-114  176]
 [  44   28]
 [ 141  -85]
 [  58 -171]
 [ 134   -8]
 [ -96   37]]","[[ -73 -117]
 [  89  171]
 [ 161  137]
 [  40   -7]
 [  34   34]
 [  11  -21]
 [-161   35]]","[[ -73 -117]
 [  89  171]
 [ 161  137]
 [  40   -7]
 [  34   34]
 [  11  -21]
 [-161   35]
 [ -35 -106]
 [  52 -152]]",0.1,"frozenset({-96, -157, 37, 134, -85, 44, 141, -114, 176, -171, -169, -8, 58, 28})"
77,6,3,6,36,0.1,0.3,0.9815797573864501,0.914074311956486,1.0901381122109255,1.2997446649695115,"[[  84   93]
 [-168   71]
 [ 143   19]
 [-181  -29]
 [ 145 -194]
 [ 150   92]]","[[ 117  -33]
 [ -86 -180]
 [-197 -148]]","[[-181  -29]
 [ 145 -194]
 [ 150   92]
 [ 117  -33]
 [ -86 -180]
 [-197 -148]]",0.0,"frozenset({-29, 71, -181, 143, 145, 19, 84, 150, -168, 92, 93, -194})"
78,7,6,3,36,0.1,0.3,1.0264181740408733,1.0339878096512656,0.8106594085269471,1.0002795020758937,"[[ -38 -128]
 [   2  -47]
 [ 169  -91]
 [-170 -153]
 [-178   92]
 [-177 -100]
 [  81  102]]","[[ -22  -35]
 [ 189   25]
 [  98  -85]
 [  54  153]
 [-135  131]
 [  45 -193]]","[[ 81 102]
 [-22 -35]
 [189  25]]",0.7,"frozenset({-128, 2, -91, 102, -153, 169, -100, -178, -177, -47, 81, -170, -38, 92})"
79,2,1,7,36,0.1,0.3,1.6108461570199515,0.0,1.190365927561847,1.1995276454353416,"[[-133 -108]
 [-129  173]]",[[-89 193]],"[[-129  173]
 [ -89  193]
 [  23   97]
 [-112   84]
 [  -8 -125]
 [-198 -182]
 [  62 -161]]",0.1,"frozenset({-133, -108, 173, -129})"
80,5,10,6,36,0.1,0.3,1.21575306095079,1.0195696435457573,1.1230247250262209,1.19749938406926,"[[ 135 -108]
 [  87  162]
 [-188  -69]
 [ -92  165]
 [  24  -28]]","[[  17  162]
 [-121  174]
 [-116   42]
 [ -76 -143]
 [ -14   64]
 [  48  171]
 [ -74 -171]
 [  77  132]
 [ 129  -54]
 [ -21 -156]]","[[  48  171]
 [ -74 -171]
 [  77  132]
 [ 129  -54]
 [ -21 -156]
 [-196    5]]",0.6,"frozenset({162, -188, -92, 165, 135, -28, -108, 87, 24, -69})"
81,4,1,10,36,0.1,0.3,1.5174412160128439,0.0,1.0691913324602917,1.3445457239918572,"[[ -37  -72]
 [-169 -153]
 [-162   65]
 [  83   41]]",[[ -62 -107]],"[[-169 -153]
 [-162   65]
 [  83   41]
 [ -62 -107]
 [  49  -35]
 [  42  -42]
 [ -14   -8]
 [-132 -173]
 [ -93  -36]
 [ 195   71]]",0.0,"frozenset({65, -153, 41, 83, -169, -72, -37, -162})"
82,8,2,10,36,0.1,0.3,0.8635309109555334,1.7432193800445865,1.128047000871766,0.9716684069146702,"[[ 114   31]
 [ -52 -133]
 [ -52  -58]
 [ 154  134]
 [-122  -15]
 [  89    1]
 [-192  167]
 [-116 -124]]","[[ 135 -116]
 [-195  164]]","[[ -52  -58]
 [ 154  134]
 [-122  -15]
 [  89    1]
 [-192  167]
 [-116 -124]
 [ 135 -116]
 [-195  164]
 [-155   70]
 [  82  -65]]",0.0,"frozenset({-192, 1, -124, -58, 134, -122, 167, -52, -116, -15, 114, 89, 154, -133, 31})"
83,1,5,4,36,0.1,0.3,0.0,1.066155888931903,1.4204150398407283,1.2760519765326472,[[-41 109]],"[[ 102    2]
 [  81 -142]
 [-153   96]
 [  62   18]
 [ 154   80]]","[[ 154   80]
 [  44  162]
 [-129  198]
 [ 173 -118]]",0.2,"frozenset({109, -41})"
84,10,10,9,36,0.1,0.3,0.9414869572141403,1.0210985607652543,1.058703529877509,1.1395276991436891,"[[ -71  -91]
 [ 137 -108]
 [  62   74]
 [-165  -53]
 [ -77  -58]
 [ 186 -181]
 [  54  -13]
 [-168  198]
 [ -74 -162]
 [  55   39]]","[[-182 -147]
 [-123   18]
 [ -21  116]
 [ -29 -138]
 [-182  171]
 [  59  191]
 [-145  174]
 [   4 -189]
 [ 108  115]
 [-157   21]]","[[-182 -147]
 [-123   18]
 [ -21  116]
 [ -29 -138]
 [-182  171]
 [  59  191]
 [-145  174]
 [   4 -189]
 [ 108  115]]",0.5,"frozenset({-58, 198, 137, 74, -53, -181, -108, 55, -168, -165, -162, -91, 39, -77, -13, 54, -74, -71, 186, 62})"
85,7,10,1,36,0.1,0.3,0.9234940382243007,1.0515786855579226,0.0,0.0,"[[  29  -15]
 [ 112   37]
 [ 188 -109]
 [-100   74]
 [  87  179]
 [ 120   16]
 [ -98   58]]","[[ -77  196]
 [  92  136]
 [-172   98]
 [  -6   67]
 [  59  137]
 [-189  192]
 [ 132  -71]
 [ -63  150]
 [ 151   -5]
 [-197  -12]]",[[-6 67]],0.3,"frozenset({37, -100, 74, 112, -15, 16, -109, 179, 87, 120, 58, 188, 29, -98})"
86,4,8,5,36,0.1,0.3,1.2925981365910848,0.8545101061268566,0.8331492491950814,1.1458336811417462,"[[ -72  196]
 [-128  -59]
 [-170   35]
 [ 125  -71]]","[[  28  180]
 [-169   59]
 [-103   77]
 [ -42   20]
 [  35  151]
 [  12 -142]
 [ -22  184]
 [ -60   96]]","[[  35  151]
 [  12 -142]
 [ -22  184]
 [ -60   96]
 [ -19   69]]",0.7,"frozenset({-128, 35, 196, -59, -170, -72, -71, 125})"
87,9,1,7,36,0.1,0.3,1.2278330046842045,0.0,1.0522660801971393,0.9467806343325661,"[[-189  134]
 [ 121  180]
 [ -24  -26]
 [ 103 -162]
 [ -79 -151]
 [ 164  -82]
 [ -77 -159]
 [-181  -11]
 [-132  140]]",[[-125   88]],"[[ 121  180]
 [ -24  -26]
 [ 103 -162]
 [ -79 -151]
 [ 164  -82]
 [ -77 -159]
 [-181  -11]]",0.1,"frozenset({-189, 134, -181, 140, -162, -159, 164, -26, 103, -24, -151, -82, -79, -77, 180, -11, 121, -132})"
88,3,3,7,36,0.1,0.3,1.1413640421410485,0.6396721352203737,1.0154523496353176,1.1981764109533648,"[[-185   56]
 [ 136  -92]
 [  74  -78]]","[[ 43 138]
 [-74 110]
 [-49   1]]","[[  43  138]
 [ -74  110]
 [ -49    1]
 [ 155  -61]
 [-143 -130]
 [-105 -160]
 [-193 -100]]",0.5,"frozenset({-78, 56, -92, -185, 136, 74})"
89,6,5,5,36,0.1,0.3,0.8019992408396464,0.7370868396452956,0.9166696464504704,1.2901139942626507,"[[ 150  151]
 [-109  -71]
 [  60   35]
 [  32  194]
 [ 193  137]
 [ 137  142]]","[[ 198 -107]
 [ -22 -138]
 [   1  -46]
 [ -23  -38]
 [ -26   80]]","[[ 137  142]
 [ 198 -107]
 [ -22 -138]
 [   1  -46]
 [ -23  -38]]",0.0,"frozenset({32, 193, 194, 35, 137, 142, -109, 150, 151, -71, 60})"
90,4,3,1,36,0.1,0.3,1.2370613279671783,1.2323240415702645,0.0,0.0,"[[ 151 -126]
 [ -77  -89]
 [ 104 -168]
 [ -80 -173]]","[[ -28 -141]
 [ 122 -140]
 [ -61  -19]]",[[ -80 -173]],0.3,"frozenset({-126, -89, 104, -80, -77, -173, 151, -168})"
91,8,8,1,36,0.1,0.3,0.9101907912796806,1.121514459660584,0.0,0.0,"[[  25 -131]
 [ -58  101]
 [  24  155]
 [-106 -178]
 [  -6  -26]
 [-143  167]
 [  54  -54]
 [  81  129]]","[[-187  -59]
 [-188   88]
 [-170  143]
 [  60  177]
 [  71  -47]
 [ 102 -195]
 [-182  -55]
 [-141 -178]]",[[-187  -59]],0.8,"frozenset({129, -58, -54, -178, 81, -106, 24, 25, 155, 101, -26, 167, -143, 54, -6, -131})"
92,7,3,6,36,0.1,0.3,1.0349307509020658,0.8009411400551627,1.0736551800408913,1.224528556426601,"[[ -13 -171]
 [  30 -146]
 [ 189  -35]
 [  -9  -90]
 [ 132   90]
 [-147  -98]
 [  41   71]]","[[ -65 -133]
 [ -85 -175]
 [-108   45]]","[[  -9  -90]
 [ 132   90]
 [-147  -98]
 [  41   71]
 [ -65 -133]
 [ -85 -175]]",0.4,"frozenset({132, -90, 71, 41, -147, -146, -35, -13, -98, -171, -9, 90, 189, 30})"
93,1,1,10,36,0.1,0.3,0.0,0.0,1.0632079805385062,1.078942823278019,[[-180    3]],[[-144 -116]],"[[-144 -116]
 [ -15  200]
 [ -92   78]
 [-168 -198]
 [  53  168]
 [-106   -6]
 [ 150   62]
 [  11   94]
 [  11 -189]
 [ 174  -19]]",0.0,"frozenset({3, -180})"
94,9,5,8,36,0.1,0.3,1.0106055385133295,1.1036357481461725,1.168472852650193,1.1352111443159962,"[[ -86   37]
 [  25 -102]
 [-158  -30]
 [  67   18]
 [ 155    3]
 [ -11  179]
 [  78   88]
 [-140 -117]
 [ 144  184]]","[[  47 -125]
 [  73 -174]
 [-127  187]
 [  -3   61]
 [-136   18]]","[[ -11  179]
 [  78   88]
 [-140 -117]
 [ 144  184]
 [  47 -125]
 [  73 -174]
 [-127  187]
 [  -3   61]]",1.0,"frozenset({67, 3, -117, 78, 144, 18, 88, 25, -102, 155, -158, -30, 37, -86, 179, -140, -11, 184})"
95,8,5,5,36,0.1,0.3,1.0822027254390023,1.089038514444445,1.0405110578241719,1.009654693722278,"[[-180  -10]
 [ 147  -45]
 [  58  186]
 [ 105  176]
 [-104    9]
 [ 184  -47]
 [  44  -51]
 [ -81  -94]]","[[ -74  117]
 [ 147  -13]
 [-120  115]
 [  30 -156]
 [  44  165]]","[[184 -47]
 [ 44 -51]
 [-81 -94]
 [-74 117]
 [147 -13]]",0.6,"frozenset({9, -180, -51, -47, 147, -45, -104, -94, 58, 105, 44, -81, 176, -10, 184, 186})"
96,1,9,3,36,0.1,0.3,0.0,0.9718624789678999,1.0566827978978652,1.2477665741963677,[[  7 192]],"[[ 108   11]
 [-100  -59]
 [  21  190]
 [  47  101]
 [  84 -183]
 [ -76 -136]
 [ 143  -93]
 [ -79  165]
 [-122 -120]]","[[-122 -120]
 [ 177   58]
 [ -15   48]]",0.0,"frozenset({192, 7})"
97,8,9,2,36,0.1,0.3,0.9261055220553623,1.087964309203378,0.788952680870709,0.7257830007072862,"[[  16    5]
 [ 114 -124]
 [ 118  122]
 [  25 -127]
 [-145   49]
 [   4   -3]
 [-117 -142]
 [-119  -27]]","[[ -37  -45]
 [  75 -154]
 [  72  -26]
 [ 100  126]
 [ -66 -148]
 [  91  178]
 [ -16  169]
 [ 175 -165]
 [  21  170]]","[[  75 -154]
 [  72  -26]]",0.4,"frozenset({-127, -124, 5, 4, -119, -117, 16, 25, -27, -145, 49, 114, -142, 118, 122, -3})"
98,8,10,3,36,0.1,0.3,1.0961195947192504,1.0562296620105065,0.7464937410905087,0.8155778231691909,"[[  64 -174]
 [  56   10]
 [-168   20]
 [ -87   98]
 [  43   18]
 [  47  -49]
 [ -60  171]
 [ 194  167]]","[[-108    9]
 [  16  -28]
 [  67   -4]
 [ 182  -40]
 [  -2  -40]
 [-200   34]
 [ 174   65]
 [ 127  161]
 [  70 -106]
 [-169   84]]","[[ 67  -4]
 [182 -40]
 [ -2 -40]]",0.4,"frozenset({64, 194, -60, 10, -49, -174, 18, 20, -168, 98, 167, -87, 43, 171, 47, 56})"
99,6,10,8,36,0.1,0.3,0.8522180714584772,1.148293405010186,1.078564190155845,1.080637864667604,"[[135  90]
 [-19 -90]
 [137   5]
 [-88 120]
 [163  89]
 [183 120]]","[[ 161  -21]
 [ 105   89]
 [-186 -161]
 [-105  156]
 [ 113 -170]
 [   5   81]
 [ 117  -59]
 [ 110   78]
 [ 122 -170]
 [-143  156]]","[[ 113 -170]
 [   5   81]
 [ 117  -59]
 [ 110   78]
 [ 122 -170]
 [-143  156]
 [ 159  -84]
 [-174  -47]]",0.8,"frozenset({163, 5, -90, 135, -88, 137, -19, 183, 120, 89, 90})"
