,Epochs,Learning_Rate,Batch_Size,Neurons,Dropout,Activation,Initializer,Regularizer,Normalization,Acc_train,Acc_val,Acc_test,f1,Precision,Recall,Optimizer
4730,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6063876032829285,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4731,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4732,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4733,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4734,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6467457175254822,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4735,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4736,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4737,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4738,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4739,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4740,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4741,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6318412780761719,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4742,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4743,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6561819553375244,0.6549322962760925,0.6522243738174438,0.7940651178359985,0.6628676652908325,1.0,adam
4744,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6599080681800842,0.6471953511238098,0.6390715599060058,0.794952392578125,0.6640536189079285,1.0,rms_prop
4745,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6331478357315063,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,sgd
4746,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6493588328361511,0.655705988407135,0.6545454502105713,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4747,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6506653666496277,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4748,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4749,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4750,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4751,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4752,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6326639294624329,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4753,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4754,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6507137775421142,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4755,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6546818256378174,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4756,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.606726348400116,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4757,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6411807298660278,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4758,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6414710998535156,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4759,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4760,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4761,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4762,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4763,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4764,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4765,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6550689578056336,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4766,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6564723014831543,0.6537717580795288,0.6526112198829651,0.7810469269752502,0.6585032939910889,0.9732015132904052,rms_prop
4767,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6226469874382019,0.6495164394378662,0.6475821971893311,0.7525005340576172,0.6609185338020325,0.8835196495056152,sgd
4768,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6582627534866333,0.6518375277519226,0.6533849120140076,0.7933177947998047,0.6634013652801514,0.9963235259056092,sgd_momentum
4769,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.658165979385376,0.6576402306556701,0.6529980778694153,0.7818835377693176,0.6596300005912781,0.9730743169784546,sgd_nesterov
4770,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4771,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4772,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4773,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4774,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4775,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4776,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4777,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4778,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6459230661392212,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4779,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4780,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4781,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4782,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4783,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4784,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4785,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4786,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4787,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6549721837043763,0.6545454502105713,0.6533849120140076,0.7940651178359985,0.6628676652908325,1.0,adam
4788,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6581175923347473,0.6529980659484863,0.6421663403511048,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4789,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6105976223945617,0.6050290048122406,0.608897477388382,0.3098117411136627,0.756302535533905,0.2024134993553161,sgd
4790,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6525526165962219,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4791,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6453423619270324,0.655705988407135,0.6560928344726562,0.794952392578125,0.6640536189079285,1.0,sgd_nesterov
4792,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.657198178768158,0.6529980540275574,0.6560928344726562,0.7940651178359985,0.6628676652908325,1.0,adam
4793,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4794,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4795,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4796,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4797,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4798,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6537140011787415,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4799,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6538591742515564,0.6560928344726562,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4800,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6129204034805298,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4801,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6436970710754395,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4802,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6398741722106933,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4803,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4804,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4805,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4806,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4807,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4808,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4809,3000,0.0005,1024,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4810,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6610210537910461,0.639458417892456,0.6441005945205689,0.7865374088287354,0.6627056002616882,0.9769518375396729,adam
4811,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6847810268402099,0.6201160550117493,0.5938104271888733,0.7787573337554932,0.6606371998786926,0.9588829278945924,rms_prop
4812,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6188241004943847,0.6297872304916382,0.6294003844261169,0.6075767278671265,0.6361474990844727,0.5959628224372864,sgd
4813,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6598596692085266,0.6460348129272461,0.6421663403511048,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4814,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6577304601669312,0.6514506816864014,0.6475821971893311,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4815,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4816,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4817,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.655407702922821,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4818,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4819,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6931526780128479,0.6189555287361145,0.6216634511947632,0.7741910219192505,0.6624366641044617,0.9417271614074708,adam
4820,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4821,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4822,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4823,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,1,0.6505686044692993,0.6553191423416138,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4824,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4825,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4826,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4827,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4828,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,0,0.6496007680892945,0.6553191423416138,0.6560928344726562,0.794952392578125,0.6640536189079285,1.0,sgd
4829,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4830,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.701088809967041,0.6174081325531006,0.5926499128341675,0.7537975311279297,0.650416374206543,0.9054979681968688,rms_prop
4831,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4832,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.6600048422813416,0.6487427353858948,0.6460348129272461,0.794952392578125,0.6640536189079285,1.0,adam
4833,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.6593273639678955,0.6479690432548523,0.642553198337555,0.7882654666900635,0.6610373258590698,0.9864304661750792,rms_prop
4834,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.6155819058418274,0.6286267042160034,0.6313346266746521,0.6380012631416321,0.6829161643981934,0.6163942217826843,sgd
4835,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.6555044651031494,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4836,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.6423421382904053,0.644100570678711,0.6468085050582886,0.7465723752975464,0.6625404357910156,0.8649135231971741,sgd_nesterov
4837,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.6584563255310059,0.655705988407135,0.6487427473068237,0.7911491394042969,0.661385178565979,0.993865966796875,adam
4838,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.6622308373451233,0.6491296052932739,0.6379110217094421,0.7903379201889038,0.6627095341682434,0.9886236786842346,rms_prop
4839,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.6410355687141418,0.6549322962760925,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
4840,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.6551657438278198,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4841,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6043551802635193,0.6058027088642121,0.6050290048122406,0.4514816701412201,0.6276838183403015,0.3669071197509765,sgd
4842,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.6555044651031494,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4843,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6525526285171509,0.6471953630447388,0.6464216589927674,0.7901824712753296,0.6612073183059692,0.99208402633667,adam
4844,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6601500153541565,0.6495164275169373,0.6406189560890198,0.792749285697937,0.6667293906211853,0.990090548992157,rms_prop
4845,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6420033812522888,0.655705988407135,0.655705988407135,0.7937729954719543,0.6636385917663574,0.997646987438202,sgd
4846,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6553109169006348,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4847,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6536172270774842,0.655705988407135,0.6553191423416138,0.7926456332206726,0.6621561050415039,0.9970588684082032,sgd_nesterov
4848,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6549237847328186,0.6526112198829651,0.6553191423416138,0.7946062684059143,0.6650023460388184,0.9974424839019777,adam
4849,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6597628831863404,0.6506769895553589,0.6499032735824585,0.7955027222633362,0.6662476658821106,0.9974424839019777,rms_prop
4850,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6242438912391662,0.6510638356208801,0.6514506816864014,0.7787395715713501,0.6615739464759827,0.958058774471283,sgd
4851,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6537624001502991,0.6549322962760925,0.6560928344726562,0.7948995232582092,0.6638163924217224,1.0,sgd_momentum
4852,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6556496500968934,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4853,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6536172270774842,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,sgd_nesterov
4854,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6653278470039368,0.6433268904685974,0.6382978796958924,0.7968523502349854,0.6692520976066589,0.9947962760925292,adam
4855,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6819743514060974,0.6235976815223694,0.6174081087112426,0.7742142677307129,0.6575441956520081,0.9565832614898682,rms_prop
4856,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6233244657516479,0.6185686588287354,0.6270792961120606,0.5776681900024414,0.6773984432220459,0.515605628490448,sgd
4857,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6593757510185242,0.6514506816864014,0.6468085050582886,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4858,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6616501450538635,0.6545454502105713,0.6479690551757813,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4859,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4860,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4861,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6557464361190796,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,sgd
4862,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
4863,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6552625179290772,0.6545454502105713,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4864,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
4865,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
4866,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
4867,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_normal,l1,1,0.6214372158050537,0.6255319118499756,0.6235976815223694,0.5819619297981262,0.6671712398529053,0.5275571942329407,sgd
4868,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
