Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2
0.11111111111111094,-0.7777777777777779,-1.0,-0.9999999999999999,1.0,-0.341352632242255,-0.36760953864563506
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,0.6000000000000001,-1.0,-0.22145570182259955,-0.07526556846849519
-0.3333333333333335,-0.11111111111111116,-1.0,1.0,-1.0,-0.13756430462946412,-0.13497673949702504
-0.5555555555555557,-0.7777777777777779,-1.0,-0.9999999999999999,1.0,0.03487507941236556,-0.1620897570594132
-0.5555555555555557,-0.5555555555555557,-0.2941176470588236,-0.19999999999999996,1.0,-0.33109676220075845,-0.024466006565681986
-0.5555555555555557,0.7777777777777777,-1.0,-0.19999999999999996,-1.0,-0.22874858158076783,-0.0849319469394556
0.11111111111111094,-1.0,-1.0,-0.9999999999999999,1.0,-0.12599695212764828,-1.0
-0.3333333333333335,-0.11111111111111116,0.41176470588235303,-0.9999999999999999,1.0,-0.13756430462946412,-0.13497673949702504
-0.7777777777777779,1.0,1.0000000000000002,-0.19999999999999996,0.3333333333333335,0.017237503497374185,-0.14395287696153125
-0.5555555555555557,1.0,-0.2941176470588236,0.6000000000000001,0.3333333333333335,-0.24713274164119348,-0.002470635790013165
-0.3333333333333335,-0.11111111111111116,0.41176470588235303,1.0,0.3333333333333335,-0.13756430462946412,-0.13497673949702504
-0.7777777777777779,1.0,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.017237503497374185,-0.14395287696153125
0.5555555555555554,0.33333333333333304,-1.0,1.0,1.0,-0.47824558713551724,0.08157143513384413
0.11111111111111094,0.11111111111111094,-1.0,-0.9999999999999999,-1.0,-0.24382598232263075,-0.09937737283582948
0.33333333333333304,0.33333333333333304,1.0000000000000002,-0.9999999999999999,0.3333333333333335,-0.48134237640842514,0.1809346863524175
-1.0,-0.5555555555555557,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-1.0,-0.3470128445893247
-0.5555555555555557,-0.7777777777777779,0.41176470588235303,-0.19999999999999996,0.3333333333333335,0.03487507941236556,-0.1620897570594132
-1.0,-0.11111111111111116,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,0.2817099766201794
0.11111111111111094,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.5938183615009122,-0.8828938319259315
0.5555555555555554,-0.5555555555555557,1.0000000000000002,-0.9999999999999999,-1.0,-0.23477017990024218,0.06364471784513404
0.11111111111111094,-1.0,-1.0,-0.19999999999999996,-1.0,-0.32696768836947043,-1.0
0.11111111111111094,0.7777777777777777,-1.0,-0.9999999999999999,0.3333333333333335,-0.3497215677191582,0.04408929372066939
-0.5555555555555557,0.7777777777777777,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.08375066700564981,-0.16755837391810235
0.11111111111111094,-1.0,1.0000000000000002,-0.19999999999999996,1.0,-0.32696768836947043,-1.0
-0.7777777777777779,-0.7777777777777779,-0.2941176470588236,1.0,0.3333333333333335,0.10762564184927004,0.12128630102410631
0.33333333333333304,-0.7777777777777779,-1.0,1.0,1.0,-0.6127422761509457,0.7669774034133563
-0.3333333333333335,-0.5555555555555557,1.0000000000000002,1.0,0.3333333333333335,-0.3206135610365124,-0.001827667990031978
1.0,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.3853095109752074,0.1914560292932581
-0.11111111111111116,-0.7777777777777779,-1.0,1.0,1.0,-0.19574777092575946,0.28476107390982275
-0.5555555555555557,0.7777777777777777,-0.2941176470588236,-0.19999999999999996,-1.0,-0.08375066700564981,-0.16755837391810235
-1.0,-0.11111111111111116,0.41176470588235303,-0.9999999999999999,1.0,-1.0,0.2817099766201794
1.0,0.7777777777777777,1.0000000000000002,-0.19999999999999996,1.0,-0.4753526560578609,0.054679895062765826
-0.7777777777777779,-1.0,-1.0,-0.9999999999999999,1.0,-0.19521118522517233,-1.0
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.19574777092575946,0.28476107390982275
-0.7777777777777779,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,-1.0,0.00993433436033131,-0.09058013948031118
-0.7777777777777779,-0.7777777777777779,-1.0,-0.9999999999999999,-1.0,0.00040566186187085407,-0.058357930874619934
-0.3333333333333335,-0.11111111111111116,1.0000000000000002,1.0,-1.0,-0.1844561119720146,-0.03620960052022837
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,-0.9999999999999999,-1.0,-0.39661076447811283,-0.12113184798349186
-0.11111111111111116,0.11111111111111094,-1.0,1.0,0.3333333333333335,-0.27696725136265776,0.13582858641310702
-0.7777777777777779,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,1.0,-0.029868661879664415,-0.15645202206264452
1.0,0.11111111111111094,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.48497364764899864,-0.06560620923362315
-0.11111111111111116,0.33333333333333304,1.0000000000000002,1.0,-1.0,-0.20167358441541627,0.033647588798149775
0.11111111111111094,-0.11111111111111116,-0.2941176470588236,1.0,-1.0,-0.3661321491184014,0.1734103987367075
0.11111111111111094,0.7777777777777777,0.41176470588235303,-0.9999999999999999,0.3333333333333335,-0.3803333468935848,-0.20341923563129405
-1.0,-0.11111111111111116,0.41176470588235303,-0.9999999999999999,1.0,-1.0,-0.14257767629756657
1.0,-0.3333333333333335,-1.0,-0.9999999999999999,-1.0,-0.22072781607863146,-0.043203218673720234
-0.11111111111111116,-0.7777777777777779,-1.0,-0.19999999999999996,-1.0,-0.28625245495827956,0.3407406234965902
-0.11111111111111116,1.0,-0.2941176470588236,1.0,1.0,-0.335876897591183,-0.27781866206959793
1.0,0.7777777777777777,0.41176470588235303,-0.19999999999999996,-1.0,-0.31763883853371633,0.10189585472738161
1.0,0.5555555555555554,-1.0,-0.19999999999999996,0.3333333333333335,-0.20210557991332478,-0.10422271094224533
-0.5555555555555557,1.0,0.41176470588235303,-0.9999999999999999,1.0,-0.24713274164119348,-0.002470635790013165
-0.5555555555555557,0.33333333333333304,-1.0,-0.9999999999999999,1.0,-0.10891378016800135,-0.07575272179763337
0.5555555555555554,-0.11111111111111116,1.0000000000000002,-0.19999999999999996,1.0,-0.2733301498111097,-0.08804169513201565
1.0,0.7777777777777777,-1.0,-0.19999999999999996,1.0,-0.4753526560578609,0.054679895062765826
0.11111111111111094,0.7777777777777777,-0.2941176470588236,-0.9999999999999999,1.0,-0.3803333468935848,-0.20341923563129405
0.33333333333333304,0.33333333333333304,1.0000000000000002,-0.9999999999999999,-1.0,-0.3282953963914641,0.06097957399622711
0.33333333333333304,-0.11111111111111116,-1.0,-0.9999999999999999,1.0,-0.41676374132299643,-0.0500695919110018
0.7777777777777777,-0.11111111111111116,-1.0,-0.19999999999999996,-1.0,-0.301540836928635,-0.004533676887172877
1.0,0.5555555555555554,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.20210557991332478,-0.10422271094224533
-0.3333333333333335,-0.11111111111111116,1.0000000000000002,-0.9999999999999999,0.3333333333333335,-0.1844561119720146,-0.03620960052022837
0.11111111111111094,-1.0,-1.0,-0.19999999999999996,-1.0,-0.12599695212764828,-1.0
0.33333333333333304,0.5555555555555554,-1.0,-0.9999999999999999,-1.0,-0.34960977870874654,-0.042029661731009194
-0.5555555555555557,-0.11111111111111116,0.41176470588235303,1.0,0.3333333333333335,-0.36840271848283157,-0.005030703325869634
-0.5555555555555557,1.0,-1.0,-0.9999999999999999,1.0,-0.43436131823568935,-0.33289352166466535
0.5555555555555554,-0.7777777777777779,-0.2941176470588236,-0.9999999999999999,-1.0,-0.3317719120918512,0.2629692373134618
-0.5555555555555557,1.0,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.43436131823568935,-0.33289352166466535
0.33333333333333304,-1.0,-1.0,-0.9999999999999999,1.0,-0.012148337499272799,-1.0
0.7777777777777777,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.45790226296448844,-0.25222909508989466
0.5555555555555554,-0.3333333333333335,0.41176470588235303,0.6000000000000001,0.3333333333333335,-0.2837547329198278,-0.41552854511162185
-1.0,-0.7777777777777779,1.0000000000000002,-0.9999999999999999,-1.0,-1.0,0.3264616923613013
1.0,-0.7777777777777779,-1.0,-0.9999999999999999,-1.0,-0.23035080971707345,-0.09208751619010003
0.5555555555555554,-1.0,-1.0,0.6000000000000001,1.0,-0.5365027128076756,-1.0
-0.5555555555555557,-0.5555555555555557,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.33109676220075845,-0.024466006565681986
0.33333333333333304,0.5555555555555554,-1.0,-0.9999999999999999,0.3333333333333335,-0.34960977870874654,-0.042029661731009194
-0.3333333333333335,-0.11111111111111116,-0.2941176470588236,-0.9999999999999999,0.3333333333333335,-0.1844561119720146,-0.03620960052022837
-0.5555555555555557,-0.5555555555555557,0.41176470588235303,1.0,1.0,-0.039685832662941234,-0.49203376697091794
0.5555555555555554,-0.5555555555555557,1.0000000000000002,0.6000000000000001,1.0,-0.23477017990024218,0.06364471784513404
-0.5555555555555557,0.7777777777777777,0.41176470588235303,-0.9999999999999999,0.3333333333333335,-0.22874858158076783,-0.0849319469394556
