,Epochs,Learning_Rate,Batch_Size,Neurons,Dropout,Activation,Initializer,Regularizer,Normalization,Acc_train,Acc_val,Acc_test,Optimizer
3648,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.895918357372284,0.8976095676422119,0.9196819186210632,sgd_momentum
3649,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.8765555024147034,0.8824701070785522,0.9017892599105836,sgd_nesterov
3650,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3651,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3652,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3653,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3654,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3655,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3656,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3657,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3658,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3659,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.8968641042709351,0.9015936374664306,0.910536777973175,sgd_nesterov
3660,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3661,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3662,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3663,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3664,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3665,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3666,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3667,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3668,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3669,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3670,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.9167745232582092,0.912350594997406,0.9296222686767578,adam
3671,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3672,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.915828776359558,0.8083665430545807,0.8027832984924317,adam
3673,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.927924346923828,0.9179282903671264,0.9268389582633972,rms_prop
3674,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9009955286979676,0.9079681396484376,0.9180914282798768,sgd
3675,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9122946739196778,0.9179282903671264,0.9264413595199584,sgd_momentum
3676,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9173718333244324,0.9215139508247376,0.9228628158569336,sgd_nesterov
3677,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.9260328412055968,0.9239043951034546,0.9351888656616212,adam
3678,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.920358383655548,0.922310757637024,0.931610345840454,rms_prop
3679,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3680,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3681,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.917222499847412,0.9215139508247376,0.927236580848694,rms_prop
3682,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3683,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.9012941837310792,0.8187251091003418,0.8298210680484772,adam
3684,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.905226480960846,0.9091633439064026,0.9232604384422304,rms_prop
3685,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.8505226492881774,0.8501992106437684,0.8592445254325867,sgd
3686,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.8836734771728516,0.8908366560935974,0.9025844931602478,sgd_momentum
3687,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.8837232470512391,0.8908366560935974,0.8970178961753845,sgd_nesterov
3688,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.9018417000770568,0.9083665251731872,0.9168986082077026,adam
3689,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.901393723487854,0.8952191233634949,0.9220675945281982,rms_prop
3690,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3691,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.7254853248596191,0.7239043712615967,0.7192842960357666,sgd_momentum
3692,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.8556495666503906,0.8665338635444642,0.8699801325798034,sgd
3693,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.75709308385849,0.7537848472595214,0.7471173048019409,sgd_nesterov
3694,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9262319564819336,0.9239043831825255,0.9252485036849976,adam
3695,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9277750253677368,0.9215139508247376,0.9292246580123902,rms_prop
3696,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.8848680973052978,0.8996016025543213,0.9077534914016724,sgd
3697,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9056246876716614,0.9075697422027588,0.9208747506141662,sgd_momentum
3698,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.8855649471282959,0.7988047897815704,0.802385675907135,sgd_nesterov
3699,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.9238427162170412,0.9250995993614196,0.9320079445838928,adam
3700,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.9227476477622986,0.9143426418304444,0.9292246580123902,rms_prop
3701,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3702,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.7753111004829407,0.7737051725387574,0.7757455229759216,sgd_momentum
3703,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.8918367505073548,0.9007968306541444,0.914115309715271,sgd_momentum
3704,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.6919362902641296,0.6904382228851318,0.6902584433555603,sgd_nesterov
3705,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9084619164466858,0.9079681396484376,0.9228628158569336,adam
3706,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9083125948905943,0.9107569813728332,0.9296222805976868,rms_prop
3707,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.8500746607780456,0.8561753153800964,0.8632206797599793,sgd
3708,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.8842210054397583,0.891235065460205,0.8986083388328552,sgd_momentum
3709,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.8805375933647156,0.8940239191055298,0.9037773370742798,sgd_nesterov
3710,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.903135883808136,0.9139442324638368,0.922465193271637,adam
3711,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.9068193078041076,0.908764946460724,0.9216699838638306,rms_prop
3712,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3713,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.834295654296875,0.8306772828102111,0.8238568782806397,sgd_momentum
3714,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.8549527287483215,0.8697211027145386,0.8898608207702636,sgd
3715,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.8921851754188538,0.8992032051086426,0.9184890508651732,sgd_nesterov
3716,3000,0.0001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.8040816307067871,0.7908366441726684,0.7840954303741455,sgd_nesterov
3717,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.940019917488098,0.9179282903671264,0.928031814098358,adam
3718,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.9337481260299684,0.9167330741882324,0.9335984110832214,rms_prop
3719,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.8885515093803406,0.9039840817451475,0.9101391673088074,sgd
3720,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.901393747329712,0.9115537881851196,0.917693817615509,sgd_momentum
3721,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.9028372406959534,0.908764946460724,0.9208747386932372,sgd_nesterov
3722,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.9275261402130128,0.9079681396484376,0.9172962307929992,adam
3723,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.9261324048042298,0.9043824791908264,0.9244532823562622,rms_prop
3724,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.8816824436187745,0.8956175208091736,0.9037773370742798,sgd
3725,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.90243901014328,0.9059761047363282,0.9232604265213012,sgd_momentum
3726,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.915928316116333,0.9179282903671264,0.9324055671691894,adam
3727,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.9018417119979858,0.8928286910057068,0.9208747506141662,sgd_nesterov
3728,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.9285216569900512,0.9298804759979248,0.939960253238678,adam
3729,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.930114483833313,0.9342629432678222,0.9415507078170776,rms_prop
3730,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.8840219020843506,0.8896414518356324,0.9081510901451112,sgd
3731,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.9007466554641724,0.9043824791908264,0.9264413475990296,sgd_momentum
3732,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.8989049315452575,0.9095617532730104,0.9228628039360046,sgd_nesterov
3733,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.9272772550582886,0.9290836691856384,0.9419483065605164,adam
3734,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.9238924741744996,0.922310757637024,0.9379721879959106,rms_prop
3735,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.8882030963897705,0.8956175208091736,0.912922465801239,sgd
3736,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.8967147946357727,0.8952191114425659,0.9248509049415587,sgd_momentum
3737,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.917322051525116,0.9211155533790588,0.93518887758255,rms_prop
3738,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.897212553024292,0.8968127489089965,0.9196819067001344,sgd_nesterov
3739,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.930462908744812,0.9175298810005188,0.9355864763259888,adam
3740,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.9343952298164367,0.9179282903671264,0.9335983991622924,rms_prop
3741,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.889646589756012,0.8972111582756043,0.9137176990509032,sgd
3742,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.9046789407730104,0.9059761166572572,0.9276341915130616,sgd_momentum
3743,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.9022897005081176,0.90358567237854,0.916500985622406,sgd_nesterov
3744,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.9301642656326294,0.9107569694519044,0.9320079565048218,adam
3745,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.9326032876968384,0.912350594997406,0.9260437488555908,rms_prop
3746,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.8836734652519226,0.8932270884513855,0.9109344005584716,sgd
3747,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.9025883436203004,0.9103585839271544,0.9192842841148376,sgd_momentum
3748,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.8607765078544617,0.8701195359230042,0.8886679887771607,sgd
3749,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.9041314125061036,0.9047808766365052,0.9133200883865356,sgd_nesterov
3750,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.9352911829948424,0.929482078552246,0.9423459291458128,adam
3751,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.92951717376709,0.9274900436401368,0.9395626425743104,rms_prop
3752,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.8870084643363952,0.8968127608299256,0.9133200645446776,sgd
3753,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.8999004483222961,0.911155378818512,0.9192842841148376,sgd_momentum
3754,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.8998506665229797,0.9047808766365052,0.9149105429649352,sgd_nesterov
3755,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.924887990951538,0.924701201915741,0.9367793321609496,adam
3756,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.9275261282920836,0.92470121383667,0.9427435398101808,rms_prop
3757,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.8864609360694885,0.8964143514633178,0.915308141708374,sgd
3758,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.900348424911499,0.8980079650878906,0.922465205192566,sgd_momentum
3759,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.8918865203857422,0.9051792860031128,0.920079517364502,sgd_momentum
3760,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.8983076214790344,0.8996016144752502,0.9216699719429016,sgd_nesterov
3761,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3762,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3763,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3764,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3765,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3766,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3767,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3768,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3769,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3770,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.8915380835533142,0.8992031812667847,0.9196819067001344,sgd_nesterov
3771,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3772,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3773,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3774,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3775,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3776,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3777,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
3778,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,rms_prop
3779,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd
3780,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_momentum
3781,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.9135390639305114,0.9151394605636596,0.9343936324119568,adam
3782,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,sgd_nesterov
3783,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9490293741226196,0.9155378460884094,0.9292246580123902,adam
3784,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.950920844078064,0.9131474018096924,0.9288270354270936,rms_prop
3785,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9144350409507752,0.914741051197052,0.920079517364502,sgd
3786,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9429069280624388,0.9219123482704162,0.9343936443328856,sgd_momentum
3787,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.933250367641449,0.9286852717399596,0.9339960217475892,sgd_nesterov
3788,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.9477352023124694,0.9254980206489564,0.9375745534896852,adam
3789,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.9402190208435058,0.9203187465667724,0.9284294366836549,rms_prop
3790,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.6907416701316833,0.6896414160728455,0.688270378112793,sgd
3791,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.9097063302993774,0.9139442324638368,0.9216699719429016,sgd_momentum
3792,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.9159781098365783,0.9163346767425538,0.9347912669181824,rms_prop
3793,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.911299169063568,0.9155378580093384,0.9208747386932372,sgd_nesterov
3794,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.9267794966697692,0.9266932129859924,0.9379721760749816,adam
3795,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.9287705302238464,0.9262948274612428,0.9391650199890136,rms_prop
3796,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.8920358300209046,0.8988047957420349,0.9085487008094788,sgd
3797,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.9002986550331116,0.913545823097229,0.9204771518707277,sgd_momentum
3798,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.8978596329689026,0.915936267375946,0.91888667345047,sgd_nesterov
3799,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.9230960607528688,0.9195219039916992,0.931610345840454,adam
3800,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.9189148783683776,0.9183266997337342,0.932803189754486,rms_prop
3801,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.7948232889175415,0.7896414399147034,0.7825049638748169,sgd
3802,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.8742658019065856,0.8701195359230042,0.8850894570350647,sgd_momentum
3803,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.8536585330963135,0.8601593732833862,0.8628230690956116,sgd
3804,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.87580885887146,0.8756972074508667,0.8890655875205994,sgd_nesterov
3805,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9537083029747008,0.9091633439064026,0.9343936324119568,adam
3806,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9489298224449156,0.9203187346458436,0.9324055790901185,rms_prop
3807,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9081632614135742,0.9095617532730104,0.928031814098358,sgd
3808,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.927327024936676,0.9215139389038086,0.9359840989112854,sgd_momentum
3809,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9277252316474914,0.923505985736847,0.9324055671691894,sgd_nesterov
3810,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.9417122960090636,0.925896430015564,0.9351888656616212,adam
3811,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.9422598242759704,0.9266932368278504,0.9343936562538148,rms_prop
3812,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.8309606790542603,0.8342629432678222,0.8417495131492615,sgd
3813,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.9107516169548034,0.9151394486427308,0.9216699838638306,sgd_momentum
3814,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.893479335308075,0.8904382586479187,0.9216699838638306,sgd_momentum
3815,3000,0.0005,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.910353410243988,0.9167330741882324,0.9184890508651732,sgd_nesterov
3816,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9319561839103698,0.9302788853645324,0.938767409324646,adam
3817,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9287705421447754,0.9239043831825255,0.938767409324646,rms_prop
3818,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.8894972681999207,0.9007968187332154,0.9065606474876404,sgd
3819,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.901991045475006,0.9095617532730104,0.9208747506141662,sgd_momentum
3820,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9003982186317444,0.9143426418304444,0.9228628158569336,sgd_nesterov
3821,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.9268292665481568,0.9199203252792358,0.938767409324646,adam
3822,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.9320557475090028,0.93067729473114,0.9395626306533812,rms_prop
3823,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.8374315619468689,0.8334661364555359,0.824652099609375,sgd
3824,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.8913887500762939,0.8924302935600281,0.9085487127304076,sgd_momentum
3825,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.8942757606506347,0.909960162639618,0.915308165550232,sgd_momentum
3826,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.8929318070411683,0.9007968306541444,0.9192842960357666,sgd_nesterov
3827,3000,0.0005,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.8866102457046509,0.8904382467269898,0.9037773370742798,sgd_nesterov
3828,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.9259332895278932,0.9179282784461976,0.9304174900054932,adam
3829,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.9220507740974426,0.912350594997406,0.9292246580123902,rms_prop
3830,3000,0.0005,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.8780985474586487,0.8892430305480957,0.9001988172531128,sgd
